,Nf,Ns,percentage_on_fire,trees_on_fire,total_area,min_fire_area,max_fire_area,median_fire_area,mean_fire_area,Density Trees,Fine,On fire
0,1,1,0.0004,4,10000,4,4,4.0,4.0,0.9024,9020,4
1,5,2,0.0006,6,10000,1,2,1.0,1.2,0.9054,9048,6
2,5,3,0.0018,18,10000,1,9,1.0,3.6,0.9084,9066,18
3,6,4,0.0037,37,10000,1,12,6.0,6.166666666666667,0.9114,9077,37
4,4,5,0.0069,69,10000,1,66,1.0,17.25,0.9144,9075,69
5,8,6,0.0091,91,10000,1,79,1.0,11.375,0.9174,9083,91
6,9,7,0.0117,117,10000,1,88,4.0,13.0,0.9204,9087,117
7,3,8,0.0157,157,10000,1,151,5.0,52.333333333333336,0.9234,9077,157
8,4,9,0.0183,183,10000,1,176,3.0,45.75,0.9264,9081,183
9,3,10,0.0253,253,10000,1,251,1.0,84.33333333333333,0.9294,9041,253
10,2,11,0.0302,302,10000,1,301,151.0,151.0,0.9324,9022,302
11,3,12,0.0357,357,10000,1,355,1.0,119.0,0.9354,8997,357
12,2,13,0.0442,442,10000,2,440,221.0,221.0,0.9384,8942,442
13,5,14,0.0508,508,10000,1,503,1.0,101.6,0.9414,8905,508
14,6,15,0.0557,557,10000,1,549,1.5,92.83333333333333,0.9443,8882,557
15,1,16,0.0658,658,10000,658,658,658.0,658.0,0.9469,8806,658
16,5,17,0.0747,747,10000,1,737,1.0,149.4,0.9494,8743,747
17,4,18,0.082,820,10000,1,817,1.0,205.0,0.952,8698,820
18,7,19,0.0929,929,10000,1,923,1.0,132.71428571428572,0.9548,8615,929
19,9,20,0.1003,1003,10000,1,995,1.0,111.44444444444444,0.9574,8556,1003
20,9,21,0.1077,1077,10000,1,1066,1.0,119.66666666666667,0.9589,8506,1077
21,7,22,0.1175,1175,10000,1,1169,1.0,167.85714285714286,0.9613,8429,1175
22,5,23,0.1316,1316,10000,1,1311,1.0,263.2,0.9634,8305,1316
23,6,24,0.139,1390,10000,1,1385,1.0,231.66666666666666,0.9651,8239,1390
24,8,25,0.1466,1466,10000,1,1453,1.5,183.25,0.9659,8168,1466
25,15,26,0.1576,1576,10000,1,1534,1.0,105.06666666666666,0.9664,8060,1576
26,7,27,0.1688,1688,10000,1,1679,1.0,241.14285714285714,0.9666,7952,1688
27,8,28,0.1783,1783,10000,1,1765,2.0,222.875,0.967,7852,1783
28,14,29,0.1889,1889,10000,1,1861,1.0,134.92857142857142,0.9665,7749,1889
29,13,30,0.1995,1995,10000,1,1980,1.0,153.46153846153845,0.9668,7633,1995
30,17,31,0.2118,2118,10000,1,2007,1.0,124.58823529411765,0.9658,7501,2118
31,24,32,0.2226,2226,10000,1,2172,1.0,92.75,0.9649,7367,2226
32,31,33,0.2317,2317,10000,1,2236,2.0,74.74193548387096,0.9623,7241,2317
33,37,34,0.2397,2397,10000,1,2266,1.0,64.78378378378379,0.9588,7129,2397
